numberOfData, addingTime, findingTime, deletingTime
8769, 0, 500, 500
8770, 100, 500, 500
8771, 100, 500, 500
8772, 0, 500, 500
8773, 0, 500, 400
8774, 0, 500, 500
8775, 0, 500, 400
8776, 100, 500, 400
8777, 0, 500, 400
8778, 100, 500, 400
8779, 100, 500, 800
8780, 0, 600, 500
8781, 0, 600, 400
8782, 0, 500, 400
8783, 100, 500, 500
8784, 100, 500, 500
8785, 100, 500, 500
8786, 100, 500, 800
8787, 100, 500, 400
8788, 100, 500, 400
8789, 100, 500, 500
8790, 100, 500, 500
8791, 0, 500, 500
8792, 100, 500, 500
8793, 0, 500, 500
8794, 100, 500, 500
8795, 0, 500, 400
8796, 0, 600, 500
8797, 0, 500, 500
8798, 100, 500, 400
8799, 0, 500, 400
8800, 100, 500, 400
8801, 0, 600, 400
8802, 0, 500, 400
8803, 0, 600, 500
8804, 100, 500, 500
8805, 100, 500, 500
8806, 0, 500, 500
8807, 0, 500, 500
8808, 0, 500, 400
8809, 0, 500, 400
8810, 0, 600, 600
8811, 100, 500, 500
8812, 100, 500, 500
8813, 0, 800, 500
8814, 0, 500, 400
8815, 100, 500, 500
8816, 100, 500, 500
8817, 100, 500, 500
8818, 100, 500, 500
8819, 100, 500, 400
8820, 100, 500, 500
8821, 100, 500, 400
8822, 100, 600, 400
8823, 0, 500, 500
8824, 0, 500, 500
8825, 0, 500, 400
8826, 0, 500, 400
8827, 100, 500, 400
8828, 0, 500, 400
8829, 0, 500, 400
8830, 100, 500, 400
8831, 0, 500, 500
8832, 0, 500, 400
8833, 0, 500, 400
8834, 0, 500, 500
8835, 100, 500, 400
8836, 100, 500, 500
8837, 0, 500, 500
8838, 0, 500, 500
8839, 0, 500, 500
8840, 0, 600, 400
8841, 0, 500, 400
8842, 0, 500, 500
8843, 100, 500, 500
8844, 0, 500, 500
8845, 0, 500, 500
8846, 100, 500, 500
8847, 0, 600, 400
8848, 0, 500, 400
8849, 0, 500, 400
8850, 0, 500, 400
8851, 100, 500, 400
8852, 100, 500, 500
8853, 100, 500, 500
8854, 100, 500, 500
8855, 100, 500, 400
8856, 0, 600, 400
8857, 0, 600, 400
8858, 0, 500, 400
8859, 100, 500, 400
8860, 100, 500, 500
8861, 100, 500, 500
8862, 100, 500, 500
8863, 0, 500, 500
8864, 0, 500, 500
8865, 0, 500, 400
8866, 0, 500, 400
8867, 100, 500, 400
8868, 0, 500, 400
8869, 0, 500, 400
8870, 0, 500, 400
8871, 0, 500, 400
8872, 0, 600, 400
8873, 0, 500, 500
8874, 100, 500, 400
8875, 100, 500, 500
8876, 100, 500, 700
8877, 0, 500, 400
8878, 100, 500, 400
8879, 0, 500, 500
8880, 0, 500, 400
8881, 0, 500, 500
8882, 100, 500, 500
8883, 0, 500, 400
8884, 0, 500, 1100
8885, 100, 700, 500
8886, 0, 500, 500
8887, 100, 600, 600
8888, 0, 900, 500
8889, 0, 500, 500
8890, 0, 500, 400
8891, 0, 500, 500
8892, 0, 500, 400
8893, 0, 500, 400
8894, 0, 500, 400
8895, 0, 500, 400
8896, 100, 500, 500
8897, 100, 500, 500
8898, 100, 500, 400
8899, 100, 500, 400
8900, 0, 500, 400
8901, 0, 600, 400
8902, 0, 500, 500
8903, 100, 500, 500
8904, 100, 500, 500
8905, 100, 500, 500
8906, 300, 2700, 1100
8907, 200, 600, 500
8908, 100, 600, 500
8909, 700, 21800, 5400
8910, 200, 1400, 600
8911, 100, 500, 500
8912, 100, 500, 400
8913, 100, 700, 500
8914, 100, 500, 400
8915, 100, 600, 400
8916, 0, 500, 400
8917, 0, 500, 400
8918, 0, 500, 500
8919, 0, 500, 1500
8920, 0, 500, 500
8921, 0, 500, 500
8922, 0, 500, 1100
8923, 100, 500, 400
8924, 100, 500, 500
8925, 100, 500, 500
8926, 100, 500, 400
8927, 100, 600, 500
8928, 100, 500, 500
8929, 100, 500, 500
8930, 600, 8000, 2900
8931, 200, 2600, 1700
8932, 200, 1900, 1300
8933, 200, 1900, 1500
8934, 100, 2000, 1400
8935, 100, 1900, 1400
8936, 300, 3100, 1600
8937, 500, 110000, 14500
8938, 100, 1300, 600
8939, 0, 500, 500
8940, 0, 500, 400
8941, 0, 500, 400
8942, 100, 500, 500
8943, 100, 500, 400
8944, 0, 500, 400
8945, 0, 500, 400
8946, 0, 500, 500
8947, 0, 500, 400
8948, 100, 500, 400
8949, 0, 500, 500
8950, 100, 500, 400
8951, 0, 500, 500
8952, 0, 500, 500
8953, 100, 500, 400
8954, 0, 600, 400
8955, 0, 500, 1700
8956, 100, 500, 400
8957, 0, 500, 400
8958, 100, 500, 400
8959, 0, 500, 1300
8960, 0, 600, 3600
8961, 100, 500, 500
8962, 100, 500, 500
8963, 100, 500, 400
8964, 0, 500, 400
8965, 0, 500, 400
8966, 100, 500, 400
8967, 100, 500, 500
8968, 100, 600, 400
8969, 0, 500, 500
8970, 100, 500, 400
8971, 100, 500, 400
8972, 1100, 7200, 2200
8973, 400, 3600, 1700
8974, 100, 2100, 12200
8975, 100, 3500, 900
8976, 0, 600, 500
8977, 100, 500, 400
8978, 100, 500, 500
8979, 0, 600, 400
8980, 0, 500, 400
8981, 0, 500, 400
8982, 0, 500, 500
8983, 0, 500, 1500
8984, 0, 500, 500
8985, 100, 500, 500
8986, 0, 500, 500
8987, 100, 500, 500
8988, 0, 500, 500
8989, 0, 500, 400
8990, 0, 600, 500
8991, 0, 500, 400
8992, 100, 500, 500
8993, 0, 500, 400
8994, 0, 500, 400
8995, 100, 500, 400
8996, 100, 500, 400
8997, 0, 600, 400
8998, 100, 1500, 1100
8999, 0, 500, 500
9000, 0, 500, 400
9001, 100, 500, 400
9002, 100, 500, 400
9003, 100, 500, 400
9004, 0, 500, 400
9005, 0, 500, 400
9006, 0, 500, 500
9007, 0, 500, 500
9008, 0, 500, 500
9009, 100, 600, 400
9010, 0, 500, 400
9011, 100, 500, 500
9012, 0, 500, 400
9013, 100, 500, 400
9014, 0, 500, 500
9015, 0, 500, 500
9016, 0, 900, 500
9017, 0, 500, 400
9018, 0, 500, 400
9019, 0, 500, 400
9020, 0, 500, 400
9021, 0, 500, 400
9022, 100, 500, 500
9023, 0, 500, 400
9024, 100, 500, 400
9025, 100, 500, 500
9026, 0, 500, 500
9027, 0, 500, 400
9028, 100, 1100, 500
9029, 0, 600, 400
9030, 100, 500, 500
9031, 100, 500, 500
9032, 100, 1100, 500
9033, 0, 600, 500
9034, 0, 500, 400
9035, 0, 600, 900
9036, 0, 600, 500
9037, 0, 500, 400
9038, 100, 500, 500
9039, 0, 500, 400
9040, 0, 600, 400
9041, 0, 600, 400
9042, 0, 500, 10500
9043, 500, 19000, 1500
9044, 0, 500, 400
9045, 100, 600, 400
9046, 0, 500, 500
9047, 0, 500, 400
9048, 100, 600, 400
9049, 0, 500, 400
9050, 0, 500, 400
9051, 0, 700, 500
9052, 100, 500, 500
9053, 100, 500, 400
9054, 0, 500, 500
9055, 100, 500, 400
9056, 0, 500, 400
9057, 0, 500, 400
9058, 0, 600, 400
9059, 0, 500, 400
9060, 0, 500, 400
9061, 0, 500, 400
9062, 0, 500, 500
9063, 100, 500, 500
9064, 100, 500, 500
9065, 100, 500, 500
9066, 100, 500, 400
9067, 400, 4100, 900
9068, 100, 800, 500
9069, 100, 600, 500
9070, 700, 9100, 3000
9071, 400, 4400, 1200
9072, 100, 600, 500
9073, 100, 500, 500
9074, 500, 6900, 2200
9075, 200, 2500, 1600
9076, 100, 8400, 3100
9077, 200, 2100, 1300
9078, 200, 1800, 1400
9079, 100, 1800, 1300
9080, 200, 1800, 1300
9081, 200, 2000, 1500
9082, 100, 1800, 1400
9083, 4900, 3200, 1400
9084, 400, 5700, 2400
9085, 500, 3800, 900
9086, 0, 500, 500
9087, 100, 500, 400
9088, 100, 500, 400
9089, 0, 500, 500
9090, 0, 500, 400
9091, 100, 500, 500
9092, 0, 500, 400
9093, 100, 500, 400
9094, 100, 500, 400
9095, 100, 600, 500
9096, 0, 500, 400
9097, 0, 500, 400
9098, 0, 500, 500
9099, 0, 500, 500
9100, 0, 500, 400
9101, 0, 500, 400
9102, 0, 500, 400
9103, 0, 500, 400
9104, 0, 500, 400
9105, 100, 500, 400
9106, 100, 500, 400
9107, 100, 500, 400
9108, 0, 500, 400
9109, 100, 500, 400
9110, 100, 500, 900
9111, 100, 500, 400
9112, 100, 500, 500
9113, 300, 2300, 500
9114, 100, 500, 500
9115, 100, 500, 400
9116, 100, 500, 400
9117, 100, 500, 400
9118, 600, 6700, 2100
9119, 300, 14500, 3800
9120, 200, 17000, 1600
9121, 200, 1700, 600
9122, 400, 19000, 4900
9123, 300, 3400, 1600
9124, 200, 16100, 2400
9125, 200, 2000, 1500
9126, 100, 1800, 1400
9127, 100, 2000, 1300
9128, 200, 3100, 1600
9129, 100, 2000, 1400
9130, 200, 2000, 1400
9131, 100, 1900, 1400
9132, 200, 2100, 1500
9133, 200, 1800, 1400
9134, 200, 2400, 1600
9135, 200, 1900, 1300
9136, 200, 2000, 1300
9137, 300, 3400, 900
9138, 100, 600, 400
9139, 0, 500, 400
9140, 100, 500, 400
9141, 100, 500, 500
9142, 0, 500, 500
9143, 0, 500, 400
9144, 0, 1500, 500
9145, 0, 500, 400
9146, 0, 500, 400
9147, 0, 500, 400
9148, 0, 500, 400
9149, 0, 500, 400
9150, 0, 500, 400
9151, 0, 500, 400
9152, 0, 500, 400
9153, 100, 500, 400
9154, 100, 500, 800
9155, 0, 500, 400
9156, 0, 500, 400
9157, 0, 600, 400
9158, 100, 600, 500
9159, 0, 500, 400
9160, 0, 500, 400
9161, 100, 500, 500
9162, 100, 500, 500
9163, 0, 500, 400
9164, 0, 500, 400
9165, 0, 500, 400
9166, 100, 500, 400
9167, 0, 600, 400
9168, 0, 600, 500
9169, 0, 600, 400
9170, 0, 600, 400
9171, 100, 500, 400
9172, 100, 500, 500
9173, 0, 500, 400
9174, 0, 500, 400
9175, 100, 500, 500
9176, 0, 500, 500
9177, 0, 500, 400
9178, 0, 5600, 600
9179, 100, 900, 500
9180, 0, 600, 400
9181, 0, 500, 400
9182, 0, 500, 400
9183, 0, 500, 400
9184, 0, 500, 500
9185, 400, 5300, 1900
9186, 100, 2000, 1400
9187, 400, 2900, 1500
9188, 100, 1900, 1300
9189, 100, 2000, 1400
9190, 200, 3000, 1500
9191, 100, 1800, 1500
9192, 100, 1800, 1200
9193, 200, 1900, 1300
9194, 100, 1800, 1400
9195, 200, 3000, 1700
9196, 200, 2500, 600
9197, 0, 500, 400
9198, 0, 600, 500
9199, 100, 700, 500
9200, 100, 500, 400
9201, 0, 500, 400
9202, 0, 500, 400
9203, 100, 500, 400
9204, 100, 500, 500
9205, 400, 4800, 1300
9206, 500, 7100, 2600
9207, 300, 2700, 1700
9208, 200, 2000, 1500
9209, 100, 1900, 1400
9210, 100, 1800, 1300
9211, 200, 2000, 1400
9212, 100, 1800, 1400
9213, 100, 2100, 1400
9214, 100, 1800, 1300
9215, 100, 1800, 1400
9216, 100, 1800, 1300
9217, 200, 1900, 1400
9218, 200, 1800, 1400
9219, 200, 1800, 1500
9220, 100, 1900, 1400
9221, 200, 2400, 1400
9222, 100, 2000, 1500
9223, 100, 2000, 1400
9224, 100, 2000, 1400
9225, 100, 1900, 1400
9226, 200, 1900, 1400
9227, 200, 1900, 1400
9228, 100, 1900, 1500
9229, 100, 2100, 2200
9230, 200, 2000, 1400
9231, 200, 1800, 1300
9232, 100, 1900, 1400
9233, 100, 1800, 1400
9234, 100, 1800, 1300
9235, 100, 2200, 2400
9236, 200, 1900, 1400
9237, 100, 2100, 1400
9238, 200, 1900, 1300
9239, 100, 1800, 1300
9240, 100, 1800, 1300
9241, 200, 1800, 1300
9242, 100, 2400, 1400
9243, 100, 1900, 1400
9244, 200, 1900, 1400
9245, 100, 1900, 1400
9246, 200, 1800, 1400
9247, 200, 1900, 1500
9248, 100, 1700, 1400
9249, 200, 1700, 1400
9250, 200, 1800, 1500
9251, 100, 1800, 1400
9252, 100, 1800, 1400
9253, 100, 1900, 1400
9254, 200, 1800, 1400
9255, 200, 1900, 1400
9256, 100, 1800, 1400
9257, 200, 1800, 1300
9258, 100, 1800, 1400
9259, 200, 2000, 1600
9260, 100, 1800, 1500
9261, 200, 1800, 1300
9262, 200, 1800, 1400
9263, 100, 2100, 1500
9264, 100, 1900, 1400
9265, 200, 1800, 1400
9266, 100, 1900, 1400
9267, 200, 1900, 1400
9268, 100, 1800, 1400
9269, 200, 1700, 1500
9270, 100, 1900, 1400
9271, 200, 1900, 1300
9272, 200, 1800, 1300
9273, 100, 2100, 1400
9274, 200, 1800, 1300
9275, 200, 1800, 1400
9276, 100, 1800, 1400
9277, 100, 2000, 1400
9278, 200, 2000, 1400
9279, 100, 2000, 1500
9280, 100, 1900, 1400
9281, 100, 1900, 1500
9282, 100, 2000, 1300
9283, 100, 1900, 1400
9284, 100, 2100, 1500
9285, 200, 2100, 1400
9286, 500, 5200, 1500
9287, 100, 700, 600
9288, 0, 500, 500
9289, 0, 500, 500
9290, 100, 500, 500
9291, 100, 500, 2600
9292, 100, 500, 400
9293, 100, 500, 400
9294, 0, 600, 400
9295, 0, 500, 400
9296, 0, 500, 500
9297, 0, 600, 400
9298, 100, 500, 800
9299, 0, 600, 500
9300, 0, 500, 500
9301, 100, 500, 7000
9302, 0, 700, 500
9303, 0, 500, 500
9304, 100, 900, 500
9305, 400, 4400, 1100
9306, 100, 600, 500
9307, 100, 500, 600
9308, 100, 500, 500
9309, 100, 500, 400
9310, 100, 500, 500
9311, 100, 500, 500
9312, 100, 500, 400
9313, 100, 500, 400
9314, 0, 500, 500
9315, 100, 500, 500
9316, 100, 500, 500
9317, 0, 500, 400
9318, 100, 500, 400
9319, 0, 500, 500
9320, 100, 500, 500
9321, 100, 500, 500
9322, 100, 500, 400
9323, 100, 500, 500
9324, 0, 500, 400
9325, 0, 900, 500
9326, 300, 1200, 600
9327, 0, 500, 500
9328, 0, 500, 500
9329, 100, 500, 500
9330, 0, 600, 400
9331, 100, 500, 400
9332, 600, 8300, 2900
9333, 200, 8600, 7700
9334, 400, 4300, 1200
9335, 0, 500, 600
9336, 300, 1600, 500
9337, 1400, 1500, 500
9338, 200, 3100, 600
9339, 100, 2400, 700
9340, 100, 800, 500
9341, 100, 800, 2000
9342, 100, 1000, 500
9343, 100, 2400, 600
9344, 100, 800, 500
9345, 0, 500, 400
9346, 100, 500, 400
9347, 0, 600, 500
9348, 0, 500, 400
9349, 100, 600, 500
9350, 100, 600, 500
9351, 0, 500, 500
9352, 0, 600, 400
9353, 100, 500, 500
9354, 100, 500, 400
9355, 0, 600, 400
9356, 0, 600, 400
9357, 100, 500, 500
9358, 0, 500, 500
9359, 0, 500, 400
9360, 0, 500, 500
9361, 100, 500, 500
9362, 100, 500, 500
9363, 100, 500, 400
9364, 0, 600, 400
9365, 100, 500, 500
9366, 0, 600, 400
9367, 0, 500, 400
9368, 100, 500, 400
9369, 100, 500, 400
9370, 100, 500, 500
9371, 0, 500, 400
9372, 0, 500, 500
9373, 100, 500, 500
9374, 100, 500, 500
9375, 0, 500, 400
9376, 100, 500, 500
9377, 100, 500, 500
9378, 100, 500, 400
9379, 100, 500, 500
9380, 0, 600, 400
9381, 100, 500, 400
9382, 0, 600, 500
9383, 0, 500, 400
9384, 0, 500, 500
9385, 0, 500, 400
9386, 0, 500, 500
9387, 100, 500, 400
9388, 100, 500, 500
9389, 100, 500, 400
9390, 0, 500, 400
9391, 100, 500, 500
9392, 0, 500, 400
9393, 0, 600, 500
9394, 100, 500, 500
9395, 0, 500, 500
9396, 100, 500, 1200
9397, 100, 500, 400
9398, 0, 500, 500
9399, 0, 500, 400
9400, 0, 1000, 500
9401, 0, 500, 500
9402, 0, 500, 400
9403, 0, 500, 500
9404, 100, 500, 400
9405, 0, 500, 400
9406, 0, 500, 500
9407, 0, 500, 400
9408, 0, 500, 400
9409, 0, 500, 500
9410, 0, 500, 400
9411, 0, 500, 400
9412, 100, 500, 500
9413, 0, 500, 400
9414, 0, 500, 400
9415, 0, 600, 600
9416, 0, 1700, 400
9417, 0, 500, 400
9418, 0, 500, 500
9419, 0, 500, 500
9420, 0, 500, 400
9421, 100, 500, 400
9422, 0, 500, 400
9423, 100, 500, 400
9424, 0, 500, 500
9425, 0, 500, 400
9426, 100, 500, 500
9427, 100, 600, 400
9428, 0, 500, 500
9429, 100, 500, 400
9430, 0, 500, 400
9431, 0, 600, 800
9432, 0, 500, 400
9433, 100, 500, 500
9434, 100, 500, 900
9435, 0, 500, 500
9436, 0, 500, 400
9437, 0, 500, 500
9438, 0, 500, 500
9439, 100, 500, 500
9440, 0, 600, 400
9441, 100, 500, 400
9442, 100, 500, 500
9443, 0, 500, 400
9444, 0, 500, 400
9445, 100, 500, 500
9446, 0, 500, 500
9447, 100, 500, 400
9448, 100, 500, 500
9449, 100, 500, 500
9450, 100, 500, 400
9451, 0, 500, 400
9452, 100, 500, 400
9453, 300, 4200, 1000
9454, 0, 600, 500
9455, 0, 500, 500
9456, 100, 500, 400
9457, 100, 500, 400
9458, 0, 500, 500
9459, 0, 500, 500
9460, 100, 500, 400
9461, 100, 500, 500
9462, 100, 500, 400
9463, 100, 500, 500
9464, 0, 500, 500
9465, 0, 600, 500
9466, 0, 500, 400
9467, 100, 500, 1100
9468, 100, 500, 400
9469, 100, 500, 500
9470, 100, 500, 400
9471, 100, 600, 1600
9472, 0, 600, 3400
9473, 100, 500, 500
9474, 0, 600, 400
9475, 100, 500, 500
9476, 0, 600, 400
9477, 100, 500, 500
9478, 0, 500, 500
9479, 0, 500, 500
9480, 100, 500, 500
9481, 100, 500, 500
9482, 0, 500, 400
9483, 100, 500, 400
9484, 100, 500, 500
9485, 0, 600, 400
9486, 0, 500, 400
9487, 100, 500, 500
9488, 0, 500, 400
9489, 100, 500, 500
9490, 0, 500, 400
9491, 0, 500, 400
9492, 100, 500, 500
9493, 100, 500, 2700
9494, 100, 700, 600
9495, 0, 600, 800
9496, 0, 500, 500
9497, 0, 500, 400
9498, 0, 500, 500
9499, 0, 500, 400
9500, 100, 500, 400
9501, 100, 500, 500
9502, 100, 500, 500
9503, 100, 500, 500
9504, 0, 500, 400
9505, 0, 500, 500
9506, 0, 600, 400
9507, 0, 500, 500
9508, 100, 500, 500
9509, 0, 500, 400
9510, 0, 500, 400
9511, 0, 500, 400
9512, 100, 500, 400
9513, 100, 500, 400
9514, 100, 500, 500
9515, 0, 500, 400
9516, 100, 500, 500
9517, 100, 500, 400
9518, 0, 500, 400
9519, 0, 500, 400
9520, 100, 500, 500
9521, 0, 500, 400
9522, 100, 500, 500
9523, 0, 600, 400
9524, 100, 500, 400
9525, 100, 500, 500
9526, 100, 500, 400
9527, 100, 700, 500
9528, 0, 1000, 600
9529, 0, 500, 400
9530, 0, 600, 400
9531, 100, 500, 500
9532, 0, 500, 400
9533, 100, 500, 400
9534, 100, 500, 400
9535, 0, 500, 500
9536, 100, 500, 500
9537, 100, 600, 400
9538, 100, 500, 500
9539, 0, 500, 500
9540, 0, 800, 500
9541, 0, 600, 500
9542, 100, 500, 400
9543, 0, 500, 500
9544, 0, 500, 500
9545, 100, 500, 400
9546, 0, 500, 500
9547, 0, 500, 800
9548, 0, 500, 500
9549, 100, 500, 500
9550, 0, 600, 400
9551, 0, 500, 400
9552, 0, 500, 400
9553, 0, 500, 500
9554, 0, 500, 700
9555, 100, 500, 500
9556, 0, 500, 400
9557, 100, 500, 400
9558, 0, 500, 500
9559, 100, 600, 500
9560, 100, 500, 500
9561, 0, 500, 400
9562, 0, 500, 500
9563, 0, 500, 400
9564, 100, 500, 400
9565, 100, 500, 400
9566, 0, 500, 500
9567, 100, 500, 400
9568, 0, 500, 500
9569, 100, 500, 500
9570, 0, 600, 400
9571, 0, 600, 400
9572, 0, 500, 400
9573, 0, 500, 400
9574, 100, 500, 500
9575, 0, 500, 500
9576, 100, 500, 400
9577, 100, 500, 400
9578, 100, 500, 500
9579, 0, 500, 500
9580, 0, 500, 500
9581, 0, 600, 400
9582, 0, 500, 400
9583, 0, 500, 500
9584, 100, 500, 500
9585, 100, 500, 500
9586, 100, 500, 400
9587, 0, 500, 400
9588, 100, 500, 500
9589, 0, 500, 400
9590, 100, 500, 400
9591, 0, 500, 400
9592, 100, 500, 500
9593, 0, 500, 400
9594, 0, 500, 400
9595, 100, 500, 400
9596, 0, 500, 400
9597, 100, 500, 500
9598, 0, 600, 500
9599, 100, 500, 500
9600, 100, 500, 500
9601, 100, 500, 400
9602, 0, 500, 400
9603, 0, 500, 400
9604, 0, 500, 400
9605, 100, 500, 500
9606, 0, 500, 400
9607, 0, 500, 400
9608, 0, 500, 400
9609, 100, 500, 500
9610, 100, 500, 500
9611, 100, 500, 500
9612, 100, 500, 500
9613, 100, 500, 400
9614, 100, 500, 400
9615, 100, 500, 500
9616, 0, 500, 400
9617, 100, 500, 400
9618, 0, 500, 400
9619, 100, 500, 500
9620, 100, 500, 400
9621, 0, 500, 400
9622, 0, 500, 1000
9623, 0, 500, 400
9624, 0, 500, 400
9625, 0, 600, 400
9626, 0, 500, 500
9627, 100, 500, 500
9628, 0, 500, 500
9629, 0, 500, 400
9630, 100, 500, 400
9631, 0, 500, 400
9632, 100, 500, 500
9633, 0, 500, 400
9634, 0, 500, 400
9635, 0, 500, 400
9636, 0, 500, 400
9637, 600, 7800, 2500
9638, 100, 1900, 500
9639, 100, 1100, 800
9640, 400, 4900, 1500
9641, 200, 2000, 700
9642, 0, 500, 400
9643, 0, 500, 400
9644, 100, 500, 400
9645, 100, 500, 400
9646, 0, 600, 500
9647, 100, 500, 500
9648, 100, 900, 500
9649, 0, 5900, 800
9650, 100, 600, 400
9651, 100, 600, 500
9652, 100, 500, 400
9653, 0, 500, 400
9654, 0, 500, 500
9655, 100, 600, 400
9656, 0, 1500, 500
9657, 0, 500, 400
9658, 100, 500, 400
9659, 100, 500, 500
9660, 0, 500, 500
9661, 0, 500, 400
9662, 0, 500, 500
9663, 0, 500, 500
9664, 0, 600, 400
9665, 100, 500, 500
9666, 100, 500, 700
9667, 0, 500, 400
9668, 0, 500, 400
9669, 100, 500, 500
9670, 100, 500, 400
9671, 100, 500, 500
9672, 0, 500, 400
9673, 100, 500, 500
9674, 0, 500, 400
9675, 100, 500, 500
9676, 100, 500, 500
9677, 100, 500, 400
9678, 0, 500, 400
9679, 100, 500, 400
9680, 100, 600, 500
9681, 100, 500, 500
9682, 0, 700, 16700
9683, 400, 5600, 2200
9684, 200, 2100, 1500
9685, 200, 2200, 1500
9686, 200, 1900, 1400
9687, 200, 1800, 1500
9688, 200, 1800, 1400
9689, 100, 1900, 1500
9690, 100, 1900, 1400
9691, 100, 1900, 1400
9692, 100, 1800, 1500
9693, 100, 1800, 1400
9694, 200, 2100, 1600
9695, 200, 1900, 1500
9696, 200, 1800, 1300
9697, 200, 1900, 1400
9698, 100, 1900, 1300
9699, 100, 1900, 1400
9700, 100, 1900, 1400
9701, 200, 1800, 1400
9702, 100, 1900, 1500
9703, 100, 2100, 1400
9704, 200, 2400, 1500
9705, 200, 1900, 1400
9706, 100, 1900, 1400
9707, 100, 1900, 1500
9708, 200, 1900, 1400
9709, 200, 2000, 1400
9710, 100, 1900, 1400
9711, 100, 1800, 1500
9712, 100, 1800, 1400
9713, 100, 1800, 1300
9714, 100, 1900, 1300
9715, 100, 1900, 1400
9716, 100, 2100, 1500
9717, 200, 1900, 1400
9718, 200, 1700, 1400
9719, 200, 1800, 1400
9720, 200, 1900, 1400
9721, 100, 1900, 1400
9722, 100, 1800, 1400
9723, 100, 1800, 1400
9724, 100, 1900, 1500
9725, 200, 2100, 1500
9726, 100, 2100, 1300
9727, 300, 2300, 1400
9728, 100, 2400, 2100
9729, 100, 1800, 1500
9730, 100, 1800, 1500
9731, 200, 1800, 1400
9732, 200, 1800, 1400
9733, 200, 1900, 1400
9734, 100, 1900, 1400
9735, 100, 2000, 1400
9736, 200, 2100, 1300
9737, 100, 1900, 1300
9738, 100, 1800, 1400
9739, 100, 2200, 1400
9740, 100, 2000, 1300
9741, 100, 1800, 1400
9742, 100, 2000, 1500
9743, 300, 2100, 1500
9744, 100, 2000, 1600
9745, 200, 1900, 1400
9746, 200, 2200, 1500
9747, 200, 1900, 1400
9748, 100, 2000, 1400
9749, 100, 1900, 1400
9750, 200, 1900, 1500
9751, 100, 1800, 1300
9752, 100, 2400, 1500
9753, 200, 1800, 1400
9754, 200, 2200, 1500
9755, 100, 1900, 1400
9756, 100, 1900, 1400
9757, 100, 1900, 1400
9758, 100, 2100, 1500
9759, 100, 2000, 1400
9760, 200, 1900, 1400
9761, 100, 2000, 1400
9762, 100, 1900, 1400
9763, 100, 2100, 1400
9764, 100, 1900, 1400
9765, 100, 1900, 1400
9766, 100, 2000, 1400
9767, 200, 2800, 1600
9768, 200, 2200, 1500
9769, 200, 2000, 1400
9770, 200, 1900, 1500
9771, 300, 1700, 1300
9772, 100, 2100, 1400
9773, 200, 3500, 1500
9774, 100, 2300, 1500
9775, 100, 2000, 1400
9776, 100, 1900, 1400
9777, 200, 2000, 1400
9778, 100, 1900, 1400
9779, 100, 2000, 1500
9780, 100, 2100, 1400
9781, 100, 1900, 1400
9782, 100, 1900, 1400
9783, 200, 1800, 1500
9784, 100, 2400, 1500
9785, 200, 2000, 1400
9786, 200, 2000, 1400
9787, 200, 2200, 1400
9788, 300, 4400, 1700
9789, 200, 2400, 1500
9790, 100, 1800, 1400
9791, 100, 1900, 1400
9792, 100, 2000, 1400
9793, 100, 2000, 1500
9794, 100, 2000, 1400
9795, 200, 1800, 1500
9796, 100, 2000, 1800
9797, 200, 2100, 1400
9798, 200, 1800, 1400
9799, 100, 1800, 1300
9800, 100, 1900, 1600
9801, 300, 2200, 1400
9802, 200, 2100, 1500
9803, 200, 1900, 2600
9804, 100, 2000, 1500
9805, 100, 2000, 1400
9806, 200, 2100, 1400
9807, 200, 2000, 1600
9808, 100, 2000, 1400
9809, 200, 2400, 1500
9810, 100, 1900, 2300
9811, 100, 1800, 1500
9812, 200, 1700, 1400
9813, 100, 1900, 1300
9814, 200, 2000, 1400
9815, 100, 1900, 1400
9816, 200, 1800, 1400
9817, 200, 1900, 1500
9818, 200, 1800, 1400
9819, 200, 1800, 1400
9820, 100, 1900, 1500
9821, 100, 2000, 1400
9822, 200, 2100, 19800
9823, 100, 5900, 1200
9824, 500, 5000, 1600
9825, 100, 700, 31900
9826, 100, 800, 500
9827, 600, 18100, 1800
9828, 0, 600, 600
9829, 100, 600, 500
9830, 100, 600, 500
9831, 100, 500, 400
9832, 0, 500, 400
9833, 0, 500, 500
9834, 100, 500, 500
9835, 0, 500, 400
9836, 100, 500, 400
9837, 0, 1500, 500
9838, 0, 500, 500
9839, 100, 500, 500
9840, 0, 500, 500
9841, 600, 8600, 2700
9842, 300, 2400, 1600
9843, 200, 15400, 3200
9844, 200, 3500, 1900
9845, 100, 2000, 1500
9846, 200, 1900, 1500
9847, 100, 1800, 1500
9848, 100, 1900, 1400
9849, 100, 1900, 1400
9850, 100, 1800, 1300
9851, 100, 2000, 1400
9852, 100, 2000, 1400
9853, 200, 1900, 1300
9854, 200, 17300, 3900
9855, 300, 3100, 11900
9856, 200, 2700, 800
9857, 0, 600, 500
9858, 0, 600, 500
9859, 0, 6000, 600
9860, 500, 9900, 5200
9861, 100, 1500, 600
9862, 100, 600, 500
9863, 100, 500, 400
9864, 0, 500, 500
9865, 0, 500, 500
9866, 0, 500, 400
9867, 0, 500, 400
9868, 100, 500, 500
9869, 100, 500, 500
9870, 0, 500, 500
9871, 100, 500, 400
9872, 100, 600, 500
9873, 0, 500, 400
9874, 100, 500, 400
9875, 100, 500, 400
9876, 100, 500, 400
9877, 0, 500, 400
